file,Essay Type,Country,Level,Temporal N,Temporal Mean,Contingency N,Contingency Mean,Comparison N,Comparison Mean,Expansion N,Expansion Mean,Explicit N,Explicit Mean,Implicit N,Implicit Mean,Conjunction N,Conjunction Mean,Condition N,Condition Mean,Cause N,Cause Mean,Concession N,Concession Mean,Asynchronous N,Asynchronous Mean,Alternative N,Alternative Mean,Contrast N,Contrast Mean,Restatement N,Restatement Mean,Synchrony N,Synchrony Mean,List N,List Mean,Instantiation N,Instantiation Mean,Pragmatic_condition N,Pragmatic_condition Mean,Exception N,Exception Mean,Pragmatic_contrast N,Pragmatic_contrast Mean,Pragmatic_concession N,Pragmatic_concession Mean,Pragmatic_cause N,Pragmatic_cause Mean,total lines
W_ENS_PTJ0_171_XX_3.txt.pipe,Jobs,ENS,XX_3,1,0.17,2,0.33,0,0,3,0.5,6,1,0,0,3,0.5,0,0,2,0.33,0,0,0,0,0,0,0,0,0,0,1,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
W_ENS_PTJ0_162_XX_3.txt.pipe,Jobs,ENS,XX_3,2,0.17,5,0.42,4,0.33,1,0.08,12,1,0,0,1,0.08,2,0.17,3,0.25,0,0,0,0,0,0,4,0.33,0,0,2,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
W_ENS_PTJ0_151_XX_3.txt.pipe,Jobs,ENS,XX_3,1,0.1,1,0.1,3,0.3,5,0.5,10,1,0,0,5,0.5,0,0,1,0.1,0,0,0,0,0,0,3,0.3,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
W_ENS_PTJ0_172_XX_3.txt.pipe,Jobs,ENS,XX_3,1,0.14,1,0.14,2,0.29,3,0.43,7,1,0,0,3,0.43,0,0,1,0.14,0,0,1,0.14,0,0,2,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
W_ENS_SMK0_151_XX_3.txt.pipe,Smoking,ENS,XX_3,0,0,4,0.5,0,0,4,0.5,8,1,0,0,4,0.5,3,0.38,1,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
W_ENS_SMK0_146_XX_3.txt.pipe,Smoking,ENS,XX_3,0,0,2,0.2,1,0.1,7,0.7,10,1,0,0,7,0.7,1,0.1,1,0.1,0,0,0,0,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
W_ENS_SMK0_179_XX_3.txt.pipe,Smoking,ENS,XX_3,2,0.29,1,0.14,0,0,4,0.57,7,1,0,0,3,0.43,0,0,1,0.14,0,0,0,0,1,0.14,0,0,0,0,2,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
W_ENS_PTJ0_154_XX_3.txt.pipe,Jobs,ENS,XX_3,4,0.4,2,0.2,0,0,4,0.4,10,1,0,0,4,0.4,1,0.1,1,0.1,0,0,0,0,0,0,0,0,0,0,4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
W_ENS_SMK0_123_XX_3.txt.pipe,Smoking,ENS,XX_3,2,0.29,0,0,3,0.43,2,0.29,7,1,0,0,2,0.29,0,0,0,0,0,0,0,0,0,0,3,0.43,0,0,2,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
W_ENS_PTJ0_152_XX_3.txt.pipe,Jobs,ENS,XX_3,3,0.2,3,0.2,0,0,9,0.6,15,1,0,0,8,0.53,2,0.13,1,0.07,0,0,3,0.2,0,0,0,0,1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
W_ENS_SMK0_189_XX_3.txt.pipe,Smoking,ENS,XX_3,1,0.09,3,0.27,2,0.18,5,0.45,11,1,0,0,5,0.45,1,0.09,2,0.18,0,0,0,0,0,0,2,0.18,0,0,1,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
W_ENS_SMK0_162_XX_3.txt.pipe,Smoking,ENS,XX_3,0,0,4,0.44,3,0.33,2,0.22,9,1,0,0,2,0.22,3,0.33,1,0.11,0,0,0,0,0,0,3,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
W_ENS_SMK0_125_XX_3.txt.pipe,Smoking,ENS,XX_3,2,0.29,1,0.14,2,0.29,2,0.29,7,1,0,0,2,0.29,1,0.14,0,0,0,0,0,0,0,0,2,0.29,0,0,2,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
W_ENS_SMK0_121_XX_3.txt.pipe,Smoking,ENS,XX_3,0,0,1,0.14,5,0.71,1,0.14,7,1,0,0,1,0.14,0,0,1,0.14,0,0,0,0,0,0,5,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
W_ENS_SMK0_117_XX_3.txt.pipe,Smoking,ENS,XX_3,0,0,1,0.12,2,0.25,5,0.62,8,1,0,0,4,0.5,0,0,1,0.12,0,0,0,0,0,0,2,0.25,1,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
W_ENS_PTJ0_168_XX_3.txt.pipe,Jobs,ENS,XX_3,2,0.22,3,0.33,0,0,4,0.44,9,1,0,0,4,0.44,2,0.22,1,0.11,0,0,1,0.11,0,0,0,0,0,0,1,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
W_ENS_PTJ0_145_XX_3.txt.pipe,Jobs,ENS,XX_3,1,0.12,2,0.25,0,0,5,0.62,8,1,0,0,4,0.5,0,0,2,0.25,0,0,1,0.12,1,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
W_ENS_PTJ0_126_XX_3.txt.pipe,Jobs,ENS,XX_3,0,0,2,0.4,0,0,3,0.6,5,1,0,0,3,0.6,2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
W_ENS_PTJ0_190_XX_3.txt.pipe,Jobs,ENS,XX_3,1,0.17,2,0.33,0,0,3,0.5,6,1,0,0,3,0.5,0,0,2,0.33,0,0,1,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
W_ENS_PTJ0_186_XX_3.txt.pipe,Jobs,ENS,XX_3,1,0.11,4,0.44,0,0,4,0.44,9,1,0,0,4,0.44,1,0.11,3,0.33,0,0,1,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
W_ENS_SMK0_132_XX_3.txt.pipe,Smoking,ENS,XX_3,0,0,1,0.5,1,0.5,0,0,2,1,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
W_ENS_SMK0_190_XX_3.txt.pipe,Smoking,ENS,XX_3,0,0,1,0.17,0,0,5,0.83,6,1,0,0,5,0.83,0,0,1,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
W_ENS_SMK0_136_XX_3.txt.pipe,Smoking,ENS,XX_3,1,0.11,1,0.11,2,0.22,5,0.56,9,1,0,0,4,0.44,0,0,1,0.11,0,0,0,0,1,0.11,2,0.22,0,0,1,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
W_ENS_PTJ0_121_XX_3.txt.pipe,Jobs,ENS,XX_3,2,0.29,0,0,2,0.29,3,0.43,7,1,0,0,3,0.43,0,0,0,0,0,0,0,0,0,0,2,0.29,0,0,2,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
W_ENS_PTJ0_173_XX_3.txt.pipe,Jobs,ENS,XX_3,4,0.24,8,0.47,2,0.12,3,0.18,17,1,0,0,3,0.18,3,0.18,5,0.29,0,0,2,0.12,0,0,2,0.12,0,0,2,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
W_ENS_PTJ0_147_XX_3.txt.pipe,Jobs,ENS,XX_3,2,0.2,3,0.3,0,0,5,0.5,10,1,0,0,5,0.5,1,0.1,2,0.2,0,0,0,0,0,0,0,0,0,0,2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
W_ENS_PTJ0_134_XX_3.txt.pipe,Jobs,ENS,XX_3,1,0.1,2,0.2,2,0.2,5,0.5,10,1,0,0,5,0.5,1,0.1,1,0.1,0,0,0,0,0,0,2,0.2,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
W_ENS_SMK0_176_XX_3.txt.pipe,Smoking,ENS,XX_3,0,0,1,0.1,2,0.2,7,0.7,10,1,0,0,7,0.7,0,0,1,0.1,0,0,0,0,0,0,2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
W_ENS_PTJ0_128_XX_3.txt.pipe,Jobs,ENS,XX_3,0,0,4,0.36,3,0.27,4,0.36,11,1,0,0,3,0.27,2,0.18,2,0.18,0,0,0,0,0,0,3,0.27,0,0,0,0,0,0,1,0.09,0,0,0,0,0,0,0,0,0,0,11
W_ENS_PTJ0_181_XX_3.txt.pipe,Jobs,ENS,XX_3,1,0.1,1,0.1,1,0.1,7,0.7,10,1,0,0,7,0.7,0,0,1,0.1,0,0,1,0.1,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
W_ENS_PTJ0_174_XX_3.txt.pipe,Jobs,ENS,XX_3,0,0,3,0.5,0,0,3,0.5,6,1,0,0,2,0.33,1,0.17,2,0.33,0,0,0,0,1,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
W_ENS_SMK0_166_XX_3.txt.pipe,Smoking,ENS,XX_3,0,0,1,0.14,1,0.14,5,0.71,7,1,0,0,5,0.71,0,0,1,0.14,0,0,0,0,0,0,1,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
W_ENS_SMK0_120_XX_3.txt.pipe,Smoking,ENS,XX_3,2,0.2,4,0.4,1,0.1,3,0.3,10,1,0,0,3,0.3,2,0.2,2,0.2,0,0,0,0,0,0,1,0.1,0,0,2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
W_ENS_PTJ0_187_XX_3.txt.pipe,Jobs,ENS,XX_3,3,0.5,2,0.33,1,0.17,0,0,6,1,0,0,0,0,0,0,2,0.33,0,0,2,0.33,0,0,1,0.17,0,0,1,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
W_ENS_PTJ0_179_XX_3.txt.pipe,Jobs,ENS,XX_3,0,0,3,0.3,1,0.1,6,0.6,10,1,0,0,5,0.5,1,0.1,2,0.2,0,0,0,0,1,0.1,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
W_ENS_PTJ0_176_XX_3.txt.pipe,Jobs,ENS,XX_3,1,0.14,0,0,1,0.14,5,0.71,7,1,0,0,4,0.57,0,0,0,0,0,0,0,0,1,0.14,1,0.14,0,0,1,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
W_ENS_SMK0_118_XX_3.txt.pipe,Smoking,ENS,XX_3,1,0.2,1,0.2,2,0.4,1,0.2,5,1,0,0,1,0.2,0,0,1,0.2,0,0,0,0,0,0,2,0.4,0,0,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
W_ENS_SMK0_127_XX_3.txt.pipe,Smoking,ENS,XX_3,2,0.15,7,0.54,1,0.08,3,0.23,13,1,0,0,3,0.23,3,0.23,4,0.31,0,0,0,0,0,0,1,0.08,0,0,2,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
W_ENS_SMK0_124_XX_3.txt.pipe,Smoking,ENS,XX_3,2,0.29,3,0.43,0,0,2,0.29,7,1,0,0,2,0.29,2,0.29,1,0.14,0,0,0,0,0,0,0,0,0,0,2,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
W_ENS_SMK0_119_XX_3.txt.pipe,Smoking,ENS,XX_3,3,0.33,0,0,2,0.22,4,0.44,9,1,0,0,3,0.33,0,0,0,0,0,0,1,0.11,0,0,2,0.22,1,0.11,2,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
W_ENS_SMK0_187_XX_3.txt.pipe,Smoking,ENS,XX_3,0,0,0,0,1,0.5,1,0.5,2,1,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
W_ENS_PTJ0_156_XX_3.txt.pipe,Jobs,ENS,XX_3,2,0.18,4,0.36,2,0.18,3,0.27,11,1,0,0,3,0.27,2,0.18,2,0.18,0,0,0,0,0,0,2,0.18,0,0,2,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
W_ENS_SMK0_188_XX_3.txt.pipe,Smoking,ENS,XX_3,3,0.19,4,0.25,3,0.19,6,0.38,16,1,0,0,5,0.31,2,0.12,2,0.12,1,0.06,1,0.06,1,0.06,2,0.12,0,0,2,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
W_ENS_SMK0_185_XX_3.txt.pipe,Smoking,ENS,XX_3,0,0,3,0.5,0,0,3,0.5,6,1,0,0,3,0.5,1,0.17,2,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
W_ENS_SMK0_192_XX_3.txt.pipe,Smoking,ENS,XX_3,1,0.25,2,0.5,0,0,1,0.25,4,1,0,0,1,0.25,0,0,2,0.5,0,0,0,0,0,0,0,0,0,0,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
W_ENS_PTJ0_166_XX_3.txt.pipe,Jobs,ENS,XX_3,4,0.31,5,0.38,0,0,4,0.31,13,1,0,0,4,0.31,2,0.15,3,0.23,0,0,1,0.08,0,0,0,0,0,0,3,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
W_ENS_SMK0_186_XX_3.txt.pipe,Smoking,ENS,XX_3,0,0,3,0.33,1,0.11,5,0.56,9,1,0,0,5,0.56,2,0.22,1,0.11,0,0,0,0,0,0,1,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
W_ENS_PTJ0_175_XX_3.txt.pipe,Jobs,ENS,XX_3,2,0.18,2,0.18,2,0.18,5,0.45,11,1,0,0,5,0.45,1,0.09,1,0.09,0,0,1,0.09,0,0,2,0.18,0,0,1,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
W_ENS_PTJ0_127_XX_3.txt.pipe,Jobs,ENS,XX_3,1,0.08,6,0.5,1,0.08,4,0.33,12,1,0,0,3,0.25,2,0.17,4,0.33,0,0,1,0.08,0,0,1,0.08,0,0,0,0,0,0,1,0.08,0,0,0,0,0,0,0,0,0,0,12
W_ENS_PTJ0_149_XX_3.txt.pipe,Jobs,ENS,XX_3,0,0,2,0.29,2,0.29,3,0.43,7,1,0,0,3,0.43,0,0,2,0.29,0,0,0,0,0,0,2,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
W_ENS_SMK0_167_XX_3.txt.pipe,Smoking,ENS,XX_3,2,0.29,1,0.14,2,0.29,2,0.29,7,1,0,0,1,0.14,1,0.14,0,0,0,0,0,0,0,0,2,0.29,0,0,2,0.29,0,0,1,0.14,0,0,0,0,0,0,0,0,0,0,7
W_ENS_PTJ0_153_XX_3.txt.pipe,Jobs,ENS,XX_3,0,0,3,0.27,1,0.09,7,0.64,11,1,0,0,5,0.45,0,0,3,0.27,0,0,0,0,1,0.09,1,0.09,0,0,0,0,0,0,0,0,0,0,1,0.09,0,0,0,0,0,0,11
W_PAK_SMK0_052_A2_0.txt.pipe,Smoking,PAK,A2_0,0,0,0,0,2,0.5,2,0.5,4,1,0,0,2,0.5,0,0,0,0,0,0,0,0,0,0,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
W_PAK_PTJ0_171_A2_0.txt.pipe,Jobs,PAK,A2_0,0,0,6,0.43,0,0,8,0.57,14,1,0,0,8,0.57,1,0.07,5,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
W_PAK_PTJ0_072_A2_0.txt.pipe,Jobs,PAK,A2_0,0,0,2,0.33,2,0.33,2,0.33,6,1,0,0,2,0.33,1,0.17,1,0.17,0,0,0,0,0,0,2,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
W_PAK_PTJ0_197_A2_0.txt.pipe,Jobs,PAK,A2_0,1,0.12,1,0.12,0,0,6,0.75,8,1,0,0,5,0.62,0,0,1,0.12,0,0,0,0,1,0.12,0,0,0,0,1,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
W_PAK_SMK0_132_A2_0.txt.pipe,Smoking,PAK,A2_0,0,0,1,0.08,6,0.5,5,0.42,12,1,0,0,5,0.42,0,0,1,0.08,0,0,0,0,0,0,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
W_PAK_SMK0_135_A2_0.txt.pipe,Smoking,PAK,A2_0,3,0.33,1,0.11,0,0,5,0.56,9,1,0,0,5,0.56,0,0,1,0.11,0,0,0,0,0,0,0,0,0,0,3,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
W_PAK_SMK0_197_A2_0.txt.pipe,Smoking,PAK,A2_0,1,0.17,0,0,2,0.33,3,0.5,6,1,0,0,3,0.5,0,0,0,0,0,0,0,0,0,0,2,0.33,0,0,1,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
W_PAK_SMK0_171_A2_0.txt.pipe,Smoking,PAK,A2_0,0,0,3,0.5,0,0,3,0.5,6,1,0,0,3,0.5,0,0,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
W_PAK_PTJ0_162_A2_0.txt.pipe,Jobs,PAK,A2_0,1,0.11,0,0,3,0.33,5,0.56,9,1,0,0,5,0.56,0,0,0,0,0,0,0,0,0,0,3,0.33,0,0,1,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
W_PAK_SMK0_067_A2_0.txt.pipe,Smoking,PAK,A2_0,1,0.09,2,0.18,1,0.09,7,0.64,11,1,0,0,7,0.64,0,0,2,0.18,0,0,0,0,0,0,1,0.09,0,0,1,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
W_PAK_PTJ0_067_A2_0.txt.pipe,Jobs,PAK,A2_0,3,0.38,1,0.12,1,0.12,3,0.38,8,1,0,0,3,0.38,1,0.12,0,0,0,0,1,0.12,0,0,1,0.12,0,0,2,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
W_PAK_SMK0_011_A2_0.txt.pipe,Smoking,PAK,A2_0,5,0.71,1,0.14,1,0.14,0,0,7,1,0,0,0,0,0,0,1,0.14,0,0,0,0,0,0,1,0.14,0,0,5,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
W_PAK_SMK0_162_A2_0.txt.pipe,Smoking,PAK,A2_0,1,0.1,2,0.2,4,0.4,3,0.3,10,1,0,0,3,0.3,1,0.1,1,0.1,0,0,0,0,0,0,4,0.4,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
W_PAK_SMK0_072_A2_0.txt.pipe,Smoking,PAK,A2_0,4,0.31,3,0.23,1,0.08,5,0.38,13,1,0,0,5,0.38,0,0,3,0.23,0,0,1,0.08,0,0,1,0.08,0,0,3,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
W_PAK_PTJ0_060_A2_0.txt.pipe,Jobs,PAK,A2_0,0,0,1,0.2,0,0,4,0.8,5,1,0,0,4,0.8,0,0,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
W_PAK_PTJ0_029_A2_0.txt.pipe,Jobs,PAK,A2_0,1,0.07,3,0.2,4,0.27,7,0.47,15,1,0,0,7,0.47,0,0,3,0.2,2,0.13,1,0.07,0,0,2,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
W_PAK_SMK0_193_A2_0.txt.pipe,Smoking,PAK,A2_0,1,0.11,1,0.11,3,0.33,4,0.44,9,1,0,0,4,0.44,0,0,1,0.11,0,0,0,0,0,0,3,0.33,0,0,1,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
W_PAK_SMK0_048_A2_0.txt.pipe,Smoking,PAK,A2_0,0,0,4,0.31,1,0.08,8,0.62,13,1,0,0,8,0.62,0,0,4,0.31,0,0,0,0,0,0,1,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
W_PAK_PTJ0_049_A2_0.txt.pipe,Jobs,PAK,A2_0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
W_PAK_SMK0_060_A2_0.txt.pipe,Smoking,PAK,A2_0,0,0,1,0.12,1,0.12,6,0.75,8,1,0,0,6,0.75,0,0,1,0.12,0,0,0,0,0,0,1,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
W_PAK_SMK0_049_A2_0.txt.pipe,Smoking,PAK,A2_0,0,0,0,0,3,0.75,1,0.25,4,1,0,0,1,0.25,0,0,0,0,0,0,0,0,0,0,3,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
W_PAK_PTJ0_011_A2_0.txt.pipe,Jobs,PAK,A2_0,0,0,2,0.22,1,0.11,6,0.67,9,1,0,0,6,0.67,0,0,2,0.22,0,0,0,0,0,0,1,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
W_PAK_PTJ0_013_A2_0.txt.pipe,Jobs,PAK,A2_0,2,0.15,6,0.46,2,0.15,3,0.23,13,1,0,0,3,0.23,1,0.08,5,0.38,0,0,1,0.08,0,0,2,0.15,0,0,1,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
W_PAK_PTJ0_132_A2_0.txt.pipe,Jobs,PAK,A2_0,1,0.1,4,0.4,3,0.3,2,0.2,10,1,0,0,2,0.2,2,0.2,2,0.2,0,0,1,0.1,0,0,3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
W_PAK_PTJ0_023_A2_0.txt.pipe,Jobs,PAK,A2_0,0,0,1,0.14,0,0,6,0.86,7,1,0,0,6,0.86,0,0,1,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
W_PAK_PTJ0_052_A2_0.txt.pipe,Jobs,PAK,A2_0,1,0.14,1,0.14,2,0.29,3,0.43,7,1,0,0,3,0.43,0,0,1,0.14,0,0,1,0.14,0,0,2,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
W_PAK_SMK0_023_A2_0.txt.pipe,Smoking,PAK,A2_0,2,0.18,1,0.09,0,0,8,0.73,11,1,0,0,8,0.73,0,0,1,0.09,0,0,0,0,0,0,0,0,0,0,2,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
W_PAK_PTJ0_193_A2_0.txt.pipe,Jobs,PAK,A2_0,1,0.12,0,0,0,0,7,0.88,8,1,0,0,7,0.88,0,0,0,0,0,0,1,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
W_PAK_PTJ0_176_A2_0.txt.pipe,Jobs,PAK,A2_0,1,0.33,2,0.67,0,0,0,0,3,1,0,0,0,0,0,0,2,0.67,0,0,0,0,0,0,0,0,0,0,1,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
W_PAK_PTJ0_135_A2_0.txt.pipe,Jobs,PAK,A2_0,0,0,3,0.38,4,0.5,1,0.12,8,1,0,0,1,0.12,1,0.12,2,0.25,0,0,0,0,0,0,4,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
W_PAK_SMK0_119_A2_0.txt.pipe,Smoking,PAK,A2_0,1,0.2,0,0,1,0.2,3,0.6,5,1,0,0,3,0.6,0,0,0,0,0,0,1,0.2,0,0,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
W_PAK_PTJ0_119_A2_0.txt.pipe,Jobs,PAK,A2_0,1,0.2,2,0.4,1,0.2,1,0.2,5,1,0,0,1,0.2,0,0,2,0.4,0,0,1,0.2,0,0,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
W_PAK_SMK0_176_A2_0.txt.pipe,Smoking,PAK,A2_0,0,0,1,0.2,4,0.8,0,0,5,1,0,0,0,0,0,0,1,0.2,0,0,0,0,0,0,4,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
W_PAK_SMK0_029_A2_0.txt.pipe,Smoking,PAK,A2_0,0,0,3,0.43,2,0.29,2,0.29,7,1,0,0,2,0.29,0,0,3,0.43,0,0,0,0,0,0,2,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
W_PAK_SMK0_013_A2_0.txt.pipe,Smoking,PAK,A2_0,2,0.14,4,0.29,4,0.29,4,0.29,14,1,0,0,4,0.29,0,0,4,0.29,1,0.07,0,0,0,0,3,0.21,0,0,2,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
W_PAK_PTJ0_048_A2_0.txt.pipe,Jobs,PAK,A2_0,2,0.29,0,0,1,0.14,4,0.57,7,1,0,0,4,0.57,0,0,0,0,0,0,1,0.14,0,0,1,0.14,0,0,1,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
W_PHL_PTJ0_051_B1_1.txt.pipe,Jobs,PHL,B1_1,2,0.4,2,0.4,1,0.2,0,0,5,1,0,0,0,0,2,0.4,0,0,1,0.2,0,0,0,0,0,0,0,0,2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
W_PHL_PTJ0_148_B1_1.txt.pipe,Jobs,PHL,B1_1,1,0.17,5,0.83,0,0,0,0,6,1,0,0,0,0,2,0.33,3,0.5,0,0,0,0,0,0,0,0,0,0,1,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
W_PHL_PTJ0_114_B1_1.txt.pipe,Jobs,PHL,B1_1,0,0,6,0.67,1,0.11,2,0.22,9,1,0,0,2,0.22,3,0.33,3,0.33,0,0,0,0,0,0,1,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
W_PHL_SMK0_013_B1_1.txt.pipe,Smoking,PHL,B1_1,0,0,2,0.17,1,0.08,9,0.75,12,1,0,0,8,0.67,0,0,2,0.17,0,0,0,0,0,0,1,0.08,0,0,0,0,0,0,1,0.08,0,0,0,0,0,0,0,0,0,0,12
W_PHL_PTJ0_166_B1_1.txt.pipe,Jobs,PHL,B1_1,3,0.2,7,0.47,1,0.07,4,0.27,15,1,0,0,4,0.27,1,0.07,6,0.4,0,0,0,0,0,0,1,0.07,0,0,3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
W_PHL_SMK0_052_B1_1.txt.pipe,Smoking,PHL,B1_1,3,0.43,2,0.29,0,0,2,0.29,7,1,0,0,1,0.14,1,0.14,1,0.14,0,0,0,0,0,0,0,0,0,0,3,0.43,0,0,1,0.14,0,0,0,0,0,0,0,0,0,0,7
W_PHL_SMK0_123_B1_1.txt.pipe,Smoking,PHL,B1_1,1,0.2,1,0.2,2,0.4,1,0.2,5,1,0,0,1,0.2,0,0,1,0.2,0,0,1,0.2,0,0,2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
