file,Essay Type,Country,TOEFL,,Edited?,ID,Elaboration N,Elaboration %,Same-Unit N,Same-Unit %,Attribution N,Attribution %,Joint N,Joint %,Enablement N,Enablement %,Background N,Background %,Comparison N,Comparison %,Contrast N,Contrast %,Manner-Means N,Manner-Means %,Temporal N,Temporal %,Condition N,Condition %,Summary N,Summary %,Cause N,Cause %,Topic-Comment N,Topic-Comment %,Evaluation N,Evaluation %,Explanation N,Explanation %,Textual-Organization N,Textual-Organization %,Topic-Change N,Topic-Change %,total lines
105_AR_F_USA_NA_NA_10615_NAU.txt.json,Argumentative,USA,NA,C2,F,10615,252,0.59,18,0.04,37,0.09,47,0.11,4,0.01,10,0.02,2,0,18,0.04,0,0,1,0,8,0.02,2,0,3,0.01,0,0,0,0,25,0.06,0,0,0,0,427
106i_AR_1_KAZ_1_M_11123_PRD.txt.json,Argumentative,KAZ,NA,A2,1,11123,75,0.6,4,0.03,5,0.04,17,0.14,4,0.03,2,0.02,0,0,4,0.03,0,0,0,0,2,0.02,1,0.01,0,0,0,0,0,0,11,0.09,0,0,0,0,125
106i_AR_F_CHN_1_M_10867_PRD.txt.json,Argumentative,CHN,93,B2,1,10867,125,0.54,24,0.1,12,0.05,36,0.16,3,0.01,5,0.02,0,0,4,0.02,0,0,0,0,1,0,1,0,2,0.01,0,0,1,0,16,0.07,0,0,0,0,230
106i_AR_1_CHN_1_M_10046_PRD.txt.json,Argumentative,CHN,90,B2,1,10046,58,0.73,2,0.03,3,0.04,6,0.08,2,0.03,1,0.01,0,0,1,0.01,0,0,0,0,1,0.01,0,0,0,0,0,0,0,0,5,0.06,0,0,0,0,79
106i_AR_1_KOR_1_F_10037_PRD.txt.json,Argumentative,KOR,105,B2,1,10037,37,0.73,2,0.04,4,0.08,2,0.04,2,0.04,0,0,0,0,2,0.04,0,0,0,0,0,0,0,0,1,0.02,0,0,0,0,1,0.02,0,0,0,0,51
105_AR_F_USA_NA_NA_10692_NAU.txt.json,Argumentative,USA,NA,C2,F,10692,193,0.63,20,0.06,20,0.06,30,0.1,3,0.01,6,0.02,1,0,1,0,0,0,0,0,10,0.03,2,0.01,3,0.01,0,0,2,0.01,17,0.06,0,0,0,0,308
106i_AR_F_CHN_2_M_10963_PRD.txt.json,Argumentative,CHN,92,B2,1,10963,130,0.59,28,0.13,14,0.06,20,0.09,2,0.01,6,0.03,1,0,8,0.04,0,0,2,0.01,3,0.01,1,0,0,0,0,0,0,0,5,0.02,0,0,0,0,220
106i_AR_F_CHN_1_F_10238_PRD.txt.json,Argumentative,CHN,97,B2,1,10238,125,0.78,8,0.05,2,0.01,6,0.04,1,0.01,2,0.01,0,0,6,0.04,0,0,1,0.01,0,0,0,0,1,0.01,0,0,0,0,8,0.05,0,0,0,0,160
106i_AR_F_CHN_2_F_10176_PRD.txt.json,Argumentative,CHN,101,B2,1,10176,124,0.66,3,0.02,7,0.04,18,0.1,6,0.03,10,0.05,4,0.02,7,0.04,0,0,0,0,1,0.01,2,0.01,0,0,0,0,0,0,5,0.03,0,0,0,0,187
106i_AR_1_IND_1_M_10368_PRD.txt.json,Argumentative,IND,96,B2,1,10368,106,0.77,4,0.03,12,0.09,6,0.04,4,0.03,1,0.01,0,0,2,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.01,0,0,0,0,137
106i_AR_1_CHN_1_F_10705_PRD.txt.json,Argumentative,CHN,89,B2,1,10705,108,0.64,7,0.04,8,0.05,23,0.14,3,0.02,1,0.01,0,0,2,0.01,0,0,0,0,4,0.02,3,0.02,2,0.01,0,0,1,0.01,6,0.04,0,0,0,0,168
106i_AR_F_IND_1_M_10398_PRD.txt.json,Argumentative,IND,NA,A2,1,10398,92,0.64,6,0.04,13,0.09,14,0.1,2,0.01,2,0.01,0,0,7,0.05,0,0,0,0,0,0,0,0,6,0.04,0,0,0,0,2,0.01,0,0,0,0,144
106i_AR_1_KOR_1_F_11071_PRD.txt.json,Argumentative,KOR,104,B2,1,11071,87,0.68,8,0.06,5,0.04,12,0.09,4,0.03,3,0.02,0,0,0,0,0,0,2,0.02,1,0.01,0,0,2,0.02,0,0,0,0,4,0.03,0,0,0,0,128
105_AR_F_USA_NA_NA_10645_NAU.txt.json,Argumentative,USA,NA,C2,F,10645,187,0.63,14,0.05,22,0.07,34,0.11,4,0.01,8,0.03,1,0,8,0.03,0,0,5,0.02,3,0.01,1,0,2,0.01,0,0,2,0.01,5,0.02,0,0,0,0,296
106i_AR_F_CHN_4_M_10065_PRD.txt.json,Argumentative,CHN,87,B1_2,1,10065,183,0.64,34,0.12,23,0.08,6,0.02,5,0.02,13,0.05,3,0.01,2,0.01,0,0,6,0.02,6,0.02,1,0,1,0,0,0,0,0,4,0.01,0,0,0,0,287
105_AR_F_USA_NA_NA_10636_NAU.txt.json,Argumentative,USA,102,C2,1,10636,269,0.7,16,0.04,19,0.05,34,0.09,9,0.02,8,0.02,1,0,10,0.03,0,0,0,0,0,0,2,0.01,5,0.01,0,0,0,0,13,0.03,0,0,0,0,386
106i_AR_F_CHN_1_F_10196_PRD.txt.json,Argumentative,CHN,94,B2,1,10196,69,0.57,14,0.12,9,0.07,12,0.1,5,0.04,2,0.02,0,0,2,0.02,0,0,0,0,2,0.02,0,0,1,0.01,0,0,0,0,5,0.04,0,0,0,0,121
105_AR_F_USA_NA_NA_10655_NAU.txt.json,Argumentative,USA,114,C2,1,10655,185,0.65,8,0.03,14,0.05,47,0.16,7,0.02,4,0.01,1,0,2,0.01,0,0,0,0,5,0.02,1,0,4,0.01,0,0,1,0,7,0.02,0,0,0,0,286
106i_AR_1_IND_2_M_10019_PRD.txt.json,Argumentative,IND,103,B2,1,10019,82,0.77,0,0,6,0.06,4,0.04,3,0.03,2,0.02,0,0,4,0.04,0,0,1,0.01,0,0,1,0.01,1,0.01,0,0,0,0,3,0.03,0,0,0,0,107
106i_AR_F_CHN_1_F_10239_PRD.txt.json,Argumentative,CHN,80,B1_2,1,10239,93,0.64,7,0.05,10,0.07,8,0.06,7,0.05,2,0.01,0,0,5,0.03,0,0,0,0,2,0.01,0,0,2,0.01,0,0,0,0,9,0.06,0,0,0,0,145
106i_AR_F_CHN_1_M_10803_PRD.txt.json,Argumentative,CHN,93,B2,F,10803,108,0.59,12,0.07,7,0.04,22,0.12,3,0.02,5,0.03,0,0,12,0.07,0,0,1,0.01,0,0,2,0.01,4,0.02,0,0,1,0.01,6,0.03,0,0,0,0,183
106i_AR_F_CHN_1_M_10284_PRD.txt.json,Argumentative,CHN,88,B2,1,10284,98,0.68,6,0.04,9,0.06,8,0.06,5,0.03,4,0.03,0,0,3,0.02,0,0,0,0,1,0.01,0,0,2,0.01,0,0,0,0,9,0.06,0,0,0,0,145
106i_AR_F_IND_1_F_10258_PRD.txt.json,Argumentative,IND,111,B2,1,10258,179,0.73,28,0.11,11,0.04,8,0.03,4,0.02,7,0.03,0,0,2,0.01,0,0,0,0,2,0.01,0,0,1,0,0,0,0,0,3,0.01,0,0,0,0,245
106i_AR_1_CHN_1_F_10214_PRD.txt.json,Argumentative,CHN,85,B1_2,1,10214,98,0.54,20,0.11,16,0.09,28,0.15,2,0.01,1,0.01,0,0,8,0.04,0,0,0,0,4,0.02,0,0,1,0.01,0,0,0,0,5,0.03,0,0,0,0,183
105_AR_F_USA_NA_NA_10611_NAU.txt.json,Argumentative,USA,NA,C2,F,10611,376,0.64,30,0.05,48,0.08,54,0.09,1,0,9,0.02,4,0.01,29,0.05,0,0,1,0,5,0.01,9,0.02,9,0.02,0,0,1,0,14,0.02,0,0,0,0,590
106i_AR_1_NA_1_M_10660_PRD.txt.json,Argumentative,NA,100,B2,1,10660,167,0.63,26,0.1,12,0.05,16,0.06,5,0.02,3,0.01,0,0,11,0.04,0,0,1,0,8,0.03,1,0,0,0,0,0,2,0.01,11,0.04,0,0,0,0,263
106i_AR_F_CHN_1_F_10488_PRD.txt.json,Argumentative,CHN,97,B2,F,10488,70,0.62,2,0.02,11,0.1,4,0.04,2,0.02,4,0.04,2,0.02,8,0.07,0,0,1,0.01,1,0.01,0,0,5,0.04,0,0,0,0,3,0.03,0,0,0,0,113
106i_AR_1_TWN_1_M_10715_PRD.txt.json,Argumentative,TWN,102,B2,1,10715,96,0.57,19,0.11,14,0.08,12,0.07,1,0.01,4,0.02,1,0.01,2,0.01,0,0,0,0,2,0.01,1,0.01,3,0.02,0,0,1,0.01,11,0.07,0,0,0,0,167
106i_AR_F_IND_1_M_10598_PRD.txt.json,Argumentative,IND,108,B2,1,10598,104,0.62,18,0.11,12,0.07,13,0.08,0,0,2,0.01,1,0.01,6,0.04,0,0,1,0.01,2,0.01,0,0,3,0.02,0,0,2,0.01,5,0.03,0,0,0,0,169
106i_AR_F_CHN_1_M_10309_PRD.txt.json,Argumentative,CHN,85,B1_2,1,10309,112,0.67,16,0.1,7,0.04,12,0.07,5,0.03,6,0.04,0,0,2,0.01,0,0,0,0,1,0.01,3,0.02,3,0.02,0,0,0,0,0,0,0,0,0,0,167
106i_AR_1_CHN_1_F_10468_PRD.txt.json,Argumentative,CHN,87,B1_2,1,10468,101,0.64,16,0.1,9,0.06,12,0.08,1,0.01,3,0.02,0,0,5,0.03,0,0,3,0.02,1,0.01,0,0,3,0.02,0,0,0,0,5,0.03,0,0,0,0,159
106i_AR_F_CHN_1_F_10501_PRD.txt.json,Argumentative,CHN,84,B1_2,1,10501,142,0.61,22,0.09,15,0.06,28,0.12,7,0.03,4,0.02,3,0.01,2,0.01,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9,0.04,0,0,0,0,234
106i_AR_1_CHN_1_M_10860_PRD.txt.json,Argumentative,CHN,90,B2,1,10860,129,0.65,16,0.08,14,0.07,10,0.05,5,0.03,3,0.02,1,0.01,7,0.04,0,0,0,0,1,0.01,0,0,4,0.02,0,0,0,0,9,0.05,0,0,0,0,199
106i_AR_F_CHN_1_M_10894_PRD.txt.json,Argumentative,CHN,85,B1_2,1,10894,101,0.54,20,0.11,23,0.12,8,0.04,4,0.02,4,0.02,0,0,7,0.04,0,0,3,0.02,3,0.02,0,0,2,0.01,0,0,0,0,12,0.06,0,0,0,0,187
106i_AR_F_CHN_1_F_10197_PRD.txt.json,Argumentative,CHN,81,B1_2,1,10197,72,0.63,7,0.06,9,0.08,14,0.12,1,0.01,1,0.01,0,0,5,0.04,0,0,0,0,1,0.01,0,0,1,0.01,0,0,0,0,3,0.03,0,0,0,0,114
106i_AR_1_CHN_1_F_10778_PRD.txt.json,Argumentative,CHN,87,B1_2,1,10778,91,0.62,6,0.04,11,0.07,17,0.12,5,0.03,5,0.03,1,0.01,3,0.02,0,0,0,0,1,0.01,0,0,1,0.01,0,0,0,0,6,0.04,0,0,0,0,147
106i_AR_1_CHN_1_M_10334_PRD.txt.json,Argumentative,CHN,97,B2,1,10334,99,0.66,12,0.08,5,0.03,22,0.15,2,0.01,3,0.02,0,0,2,0.01,0,0,0,0,0,0,0,0,2,0.01,0,0,0,0,4,0.03,0,0,0,0,151
106i_AR_1_CHN_1_F_10868_PRD.txt.json,Argumentative,CHN,97,B2,1,10868,62,0.68,6,0.07,4,0.04,4,0.04,6,0.07,2,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.08,0,0,0,0,91
105_AR_F_USA_NA_NA_10614_NAU.txt.json,Argumentative,USA,NA,C2,F,10614,215,0.64,40,0.12,19,0.06,38,0.11,2,0.01,6,0.02,0,0,8,0.02,0,0,0,0,0,0,1,0,2,0.01,0,0,0,0,6,0.02,0,0,0,0,337
106i_AR_F_CHN_1_M_10874_PRD.txt.json,Argumentative,CHN,86,B1_2,1,10874,90,0.74,0,0,8,0.07,10,0.08,3,0.02,0,0,0,0,5,0.04,0,0,0,0,1,0.01,0,0,1,0.01,0,0,0,0,3,0.02,0,0,0,0,121
106i_AR_F_CHN_1_F_10499_PRD.txt.json,Argumentative,CHN,94,B2,1,10499,133,0.64,18,0.09,14,0.07,12,0.06,4,0.02,7,0.03,0,0,2,0.01,0,0,1,0,3,0.01,4,0.02,1,0,0,0,0,0,8,0.04,0,0,0,0,207
106i_AR_1_CHN_1_F_10160_PRD.txt.json,Argumentative,CHN,95,B2,1,10160,85,0.59,8,0.06,8,0.06,11,0.08,9,0.06,11,0.08,0,0,5,0.03,0,0,0,0,2,0.01,0,0,1,0.01,0,0,0,0,4,0.03,0,0,0,0,144
106i_AR_F_CHN_1_M_10126_PRD.txt.json,Argumentative,CHN,94,B2,1,10126,79,0.65,5,0.04,21,0.17,2,0.02,1,0.01,2,0.02,1,0.01,5,0.04,0,0,1,0.01,0,0,0,0,2,0.02,0,0,0,0,2,0.02,0,0,0,0,121
106i_AR_F_CHN_1_M_10151_PRD.txt.json,Argumentative,CHN,NA,A2,1,10151,105,0.65,8,0.05,10,0.06,10,0.06,5,0.03,8,0.05,0,0,8,0.05,0,0,1,0.01,3,0.02,0,0,0,0,0,0,0,0,3,0.02,0,0,0,0,161
106i_AR_F_CHN_2_M_10358_PRD.txt.json,Argumentative,CHN,99,B2,1,10358,112,0.62,23,0.13,12,0.07,10,0.06,8,0.04,3,0.02,0,0,3,0.02,0,0,0,0,1,0.01,0,0,2,0.01,0,0,0,0,6,0.03,0,0,0,0,180
106i_AR_F_CHN_1_F_10787_PRD.txt.json,Argumentative,CHN,94,B2,1,10787,140,0.6,22,0.09,14,0.06,25,0.11,3,0.01,6,0.03,0,0,10,0.04,0,0,0,0,0,0,1,0,2,0.01,0,0,1,0,8,0.03,0,0,0,0,232
106i_AR_1_CHN_1_M_10823_PRD.txt.json,Argumentative,CHN,90,B2,1,10823,84,0.72,4,0.03,6,0.05,2,0.02,7,0.06,2,0.02,0,0,2,0.02,0,0,1,0.01,5,0.04,0,0,0,0,0,0,0,0,4,0.03,0,0,0,0,117
106i_AR_F_KOR_1_F_11071_PRD.txt.json,Argumentative,KOR,104,B2,1,11071,97,0.68,14,0.1,5,0.04,6,0.04,7,0.05,4,0.03,0,0,0,0,0,0,2,0.01,2,0.01,0,0,1,0.01,0,0,0,0,4,0.03,0,0,0,0,142
105_AR_F_USA_NA_NA_10788_NAU.txt.json,Argumentative,USA,NA,C2,F,10788,251,0.68,19,0.05,24,0.07,24,0.07,6,0.02,5,0.01,1,0,16,0.04,0,0,5,0.01,2,0.01,1,0,1,0,0,0,0,0,13,0.04,0,0,0,0,368
106i_AR_F_NA_1_M_10657_PRD.txt.json,Argumentative,NA,NA,A2,F,10657,81,0.62,10,0.08,9,0.07,8,0.06,5,0.04,2,0.02,0,0,0,0,0,0,0,0,1,0.01,0,0,4,0.03,0,0,0,0,10,0.08,0,0,0,0,130
106i_AR_1_CHN_1_M_10028_PRD.txt.json,Argumentative,CHN,92,B2,1,10028,74,0.54,6,0.04,8,0.06,24,0.18,4,0.03,1,0.01,0,0,5,0.04,0,0,0,0,0,0,1,0.01,4,0.03,0,0,0,0,9,0.07,0,0,0,0,136
106i_AR_F_CHN_1_M_11149_PRD.txt.json,Argumentative,CHN,NA,A2,1,11149,121,0.69,6,0.03,11,0.06,20,0.11,6,0.03,0,0,0,0,5,0.03,0,0,0,0,3,0.02,0,0,1,0.01,0,0,0,0,2,0.01,0,0,0,0,175
106i_AR_1_CHN_1_M_10353_PRD.txt.json,Argumentative,CHN,86,B1_2,1,10353,106,0.66,16,0.1,7,0.04,14,0.09,4,0.03,4,0.03,0,0,3,0.02,0,0,0,0,2,0.01,1,0.01,0,0,0,0,0,0,3,0.02,0,0,0,0,160
105_AR_F_USA_NA_NA_10736_NAU.txt.json,Argumentative,USA,NA,C2,F,10736,270,0.71,18,0.05,26,0.07,34,0.09,2,0.01,3,0.01,0,0,11,0.03,0,0,1,0,1,0,5,0.01,1,0,0,0,0,0,9,0.02,0,0,0,0,381
106i_AR_1_CHN_3_M_11117_PRD.txt.json,Argumentative,CHN,NA,A2,1,11117,154,0.53,44,0.15,24,0.08,19,0.07,13,0.04,8,0.03,0,0,8,0.03,0,0,2,0.01,6,0.02,0,0,6,0.02,0,0,0,0,7,0.02,0,0,0,0,291
105_AR_F_USA_NA_NA_10624_NAU.txt.json,Argumentative,USA,NA,C2,F,10624,351,0.54,35,0.05,83,0.13,91,0.14,12,0.02,6,0.01,0,0,12,0.02,0,0,6,0.01,16,0.02,2,0,9,0.01,0,0,0,0,24,0.04,0,0,0,0,647
106i_AR_F_CHN_1_M_10331_PRD.txt.json,Argumentative,CHN,86,B1_2,1,10331,101,0.68,2,0.01,0,0,18,0.12,3,0.02,2,0.01,2,0.01,6,0.04,0,0,1,0.01,2,0.01,2,0.01,2,0.01,0,0,2,0.01,6,0.04,0,0,0,0,149
106i_AR_1_CHN_1_M_10936_PRD.txt.json,Argumentative,CHN,94,B2,1,10936,111,0.72,8,0.05,5,0.03,14,0.09,3,0.02,1,0.01,1,0.01,3,0.02,0,0,2,0.01,1,0.01,1,0.01,0,0,0,0,0,0,4,0.03,0,0,0,0,154
105_AR_F_NAN_NA_NA_10585_NAU.txt.json,Argumentative,NAN,NA,A2,F,10585,399,0.63,58,0.09,30,0.05,73,0.11,10,0.02,10,0.02,1,0,10,0.02,0,0,2,0,9,0.01,7,0.01,11,0.02,0,0,1,0,16,0.03,0,0,0,0,637
106i_AR_1_CHN_1_F_10831_PRD.txt.json,Argumentative,CHN,89,B2,1,10831,96,0.68,8,0.06,14,0.1,4,0.03,3,0.02,2,0.01,0,0,9,0.06,0,0,0,0,2,0.01,0,0,0,0,0,0,0,0,4,0.03,0,0,0,0,142
105_AR_F_NAN_NA_NA_10543_NAU.txt.json,Argumentative,NAN,NA,A2,F,10543,139,0.73,10,0.05,10,0.05,13,0.07,3,0.02,2,0.01,0,0,4,0.02,0,0,1,0.01,2,0.01,1,0.01,1,0.01,0,0,0,0,4,0.02,0,0,0,0,190
106i_AR_F_TUR_1_M_10396_PRD.txt.json,Argumentative,TUR,107,B2,1,10396,112,0.65,12,0.07,6,0.03,18,0.1,2,0.01,5,0.03,0,0,4,0.02,0,0,2,0.01,0,0,0,0,4,0.02,0,0,0,0,8,0.05,0,0,0,0,173
106i_AR_F_KOR_1_M_10644_PRD.txt.json,Argumentative,KOR,104,B2,1,10644,153,0.59,12,0.05,14,0.05,43,0.17,4,0.02,3,0.01,2,0.01,7,0.03,0,0,1,0,5,0.02,0,0,8,0.03,0,0,1,0,7,0.03,0,0,0,0,260
106i_AR_1_KOR_1_M_10635_PRD.txt.json,Argumentative,KOR,89,B2,1,10635,62,0.5,0,0,6,0.05,22,0.18,3,0.02,6,0.05,0,0,5,0.04,0,0,0,0,3,0.02,0,0,3,0.02,0,0,0,0,13,0.11,0,0,0,0,123
106i_AR_1_CHN_1_F_10058_PRD.txt.json,Argumentative,CHN,90,B2,1,10058,47,0.73,8,0.12,2,0.03,6,0.09,0,0,1,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
106i_AR_1_MLY_1_F_11151_PRD.txt.json,Argumentative,MLY,NA,A2,1,11151,212,0.7,21,0.07,12,0.04,42,0.14,4,0.01,2,0.01,0,0,0,0,0,0,0,0,0,0,0,0,3,0.01,0,0,0,0,9,0.03,0,0,0,0,305
105_AR_F_NAN_NA_NA_10546_NAU.txt.json,Argumentative,NAN,NA,A2,F,10546,273,0.69,20,0.05,24,0.06,24,0.06,6,0.02,3,0.01,2,0.01,3,0.01,0,0,1,0,14,0.04,3,0.01,7,0.02,0,0,0,0,17,0.04,0,0,0,0,397
106i_AR_F_CHN_1_F_10861_PRD.txt.json,Argumentative,CHN,97,B2,1,10861,164,0.71,14,0.06,7,0.03,21,0.09,8,0.03,1,0,1,0,3,0.01,0,0,0,0,2,0.01,1,0,4,0.02,0,0,0,0,6,0.03,0,0,0,0,232
106i_AR_F_CHN_1_M_10057_PRD.txt.json,Argumentative,CHN,95,B2,1,10057,122,0.54,16,0.07,23,0.1,20,0.09,5,0.02,11,0.05,0,0,9,0.04,0,0,0,0,0,0,0,0,4,0.02,0,0,0,0,15,0.07,0,0,0,0,225
106i_AR_1_IND_1_F_10407_PRD.txt.json,Argumentative,IND,NA,A2,1,10407,231,0.72,14,0.04,16,0.05,22,0.07,7,0.02,10,0.03,1,0,11,0.03,0,0,1,0,0,0,0,0,2,0.01,0,0,0,0,8,0.02,0,0,0,0,323
106i_AR_F_CHN_1_M_10079_PRD.txt.json,Argumentative,CHN,93,B2,1,10079,98,0.66,12,0.08,6,0.04,10,0.07,3,0.02,7,0.05,0,0,6,0.04,0,0,0,0,1,0.01,0,0,1,0.01,0,0,0,0,4,0.03,0,0,0,0,148
106i_AR_1_CHN_1_F_10798_PRD.txt.json,Argumentative,CHN,90,B2,1,10798,82,0.71,6,0.05,6,0.05,8,0.07,0,0,4,0.03,0,0,6,0.05,0,0,0,0,0,0,0,0,1,0.01,0,0,0,0,2,0.02,0,0,0,0,115
106i_AR_1_CHN_1_M_10030_PRD.txt.json,Argumentative,CHN,95,B2,1,10030,116,0.69,12,0.07,9,0.05,16,0.1,4,0.02,1,0.01,0,0,4,0.02,0,0,0,0,1,0.01,0,0,4,0.02,0,0,0,0,1,0.01,0,0,0,0,168
106i_AR_1_MYS_2_M_10382_PRD.txt.json,Argumentative,MYS,105,B2,1,10382,124,0.66,10,0.05,12,0.06,19,0.1,3,0.02,5,0.03,1,0.01,1,0.01,0,0,1,0.01,3,0.02,0,0,0,0,0,0,0,0,8,0.04,0,0,0,0,187
106i_AR_F_CHN_1_M_10129_PRD.txt.json,Argumentative,CHN,91,B2,1,10129,107,0.74,2,0.01,9,0.06,10,0.07,1,0.01,0,0,0,0,5,0.03,0,0,1,0.01,0,0,1,0.01,1,0.01,0,0,0,0,7,0.05,0,0,0,0,144
106i_AR_1_CHN_1_F_10207_PRD.txt.json,Argumentative,CHN,97,B2,1,10207,106,0.55,16,0.08,10,0.05,36,0.19,4,0.02,2,0.01,0,0,0,0,0,0,0,0,3,0.02,0,0,7,0.04,0,0,0,0,8,0.04,0,0,0,0,192
106i_AR_F_CHN_1_M_10823_PRD.txt.json,Argumentative,CHN,90,B2,1,10823,86,0.73,4,0.03,6,0.05,2,0.02,6,0.05,2,0.02,1,0.01,2,0.02,0,0,1,0.01,5,0.04,0,0,0,0,0,0,0,0,3,0.03,0,0,0,0,118
106i_AR_F_CHN_1_M_10683_PRD.txt.json,Argumentative,CHN,102,B2,1,10683,130,0.59,26,0.12,15,0.07,22,0.1,1,0,4,0.02,0,0,9,0.04,0,0,0,0,2,0.01,0,0,1,0,0,0,0,0,9,0.04,0,0,0,0,219
106i_AR_1_CHN_1_F_10923_PRD.txt.json,Argumentative,CHN,90,B2,1,10923,92,0.65,13,0.09,9,0.06,14,0.1,2,0.01,5,0.04,1,0.01,3,0.02,0,0,0,0,0,0,0,0,1,0.01,0,0,0,0,2,0.01,0,0,0,0,142
106i_AR_F_CHN_1_M_10523_PRD.txt.json,Argumentative,CHN,99,B2,1,10523,182,0.56,30,0.09,24,0.07,61,0.19,5,0.02,4,0.01,0,0,7,0.02,0,0,2,0.01,2,0.01,1,0,4,0.01,0,0,0,0,2,0.01,0,0,0,0,324
106i_AR_F_CHN_1_M_10299_PRD.txt.json,Argumentative,CHN,91,B2,1,10299,85,0.69,6,0.05,3,0.02,12,0.1,5,0.04,2,0.02,0,0,3,0.02,0,0,0,0,3,0.02,1,0.01,0,0,0,0,0,0,4,0.03,0,0,0,0,124
106i_AR_F_IND_1_M_10075_PRD.txt.json,Argumentative,IND,101,B2,1,10075,126,0.7,8,0.04,10,0.06,23,0.13,1,0.01,5,0.03,0,0,3,0.02,0,0,1,0.01,0,0,0,0,0,0,0,0,0,0,4,0.02,0,0,0,0,181
106i_AR_F_RUS_1_F_10646_PRD.txt.json,Argumentative,RUS,100,B2,1,10646,183,0.66,22,0.08,12,0.04,10,0.04,3,0.01,3,0.01,1,0,4,0.01,0,0,1,0,5,0.02,0,0,4,0.01,0,0,0,0,29,0.1,0,0,0,0,277
105_AR_F_USA_NA_NA_10660_NAU.txt.json,Argumentative,USA,100,C2,1,10660,293,0.65,12,0.03,40,0.09,40,0.09,8,0.02,19,0.04,1,0,6,0.01,0,0,6,0.01,7,0.02,0,0,5,0.01,0,0,0,0,11,0.02,0,0,0,0,448
106i_AR_F_CHN_1_M_10013_PRD.txt.json,Argumentative,CHN,92,B2,1,10013,101,0.63,14,0.09,13,0.08,12,0.07,1,0.01,7,0.04,1,0.01,4,0.02,0,0,0,0,2,0.01,2,0.01,1,0.01,0,0,0,0,3,0.02,0,0,0,0,161
106i_AR_F_CHN_1_M_10529_PRD.txt.json,Argumentative,CHN,92,B2,1,10529,128,0.62,22,0.11,10,0.05,22,0.11,5,0.02,3,0.01,1,0,3,0.01,0,0,0,0,2,0.01,0,0,3,0.01,0,0,0,0,6,0.03,0,0,0,0,205
106i_AR_F_CHN_1_M_10497_PRD.txt.json,Argumentative,CHN,86,B1_2,1,10497,159,0.71,8,0.04,7,0.03,18,0.08,5,0.02,4,0.02,0,0,7,0.03,0,0,1,0,5,0.02,1,0,5,0.02,0,0,0,0,5,0.02,0,0,0,0,225
106i_AR_1_CHN_3_M_11142_PRD.txt.json,Argumentative,CHN,NA,A2,1,11142,151,0.64,19,0.08,11,0.05,18,0.08,3,0.01,9,0.04,4,0.02,7,0.03,0,0,4,0.02,2,0.01,1,0,5,0.02,0,0,0,0,3,0.01,0,0,0,0,237
106i_AR_F_IND_1_F_10255_PRD.txt.json,Argumentative,IND,93,B2,1,10255,167,0.66,29,0.11,17,0.07,18,0.07,8,0.03,2,0.01,1,0,2,0.01,0,0,0,0,1,0,1,0,3,0.01,0,0,0,0,5,0.02,0,0,0,0,254
106i_AR_F_MLY_1_M_11158_PRD.txt.json,Argumentative,MLY,NA,A2,F,11158,121,0.69,4,0.02,13,0.07,16,0.09,1,0.01,10,0.06,1,0.01,1,0.01,0,0,1,0.01,5,0.03,0,0,2,0.01,0,0,0,0,1,0.01,0,0,0,0,176
106i_AR_1_CHN_3_M_10955_PRD.txt.json,Argumentative,CHN,101,B2,1,10955,118,0.71,24,0.14,4,0.02,4,0.02,8,0.05,2,0.01,0,0,2,0.01,0,0,0,0,3,0.02,1,0.01,0,0,0,0,0,0,1,0.01,0,0,0,0,167
106i_AR_F_KOR_2_F_10270_PRD.txt.json,Argumentative,KOR,97,B2,1,10270,99,0.59,12,0.07,13,0.08,18,0.11,3,0.02,5,0.03,1,0.01,6,0.04,0,0,1,0.01,2,0.01,0,0,0,0,0,0,0,0,8,0.05,0,0,0,0,168
106i_AR_1_CHN_2_M_10981_PRD.txt.json,Argumentative,CHN,87,B1_2,1,10981,92,0.67,6,0.04,14,0.1,4,0.03,9,0.07,2,0.01,0,0,0,0,0,0,0,0,2,0.01,0,0,0,0,0,0,0,0,8,0.06,0,0,0,0,137
106i_AR_1_LBY_1_M_10153_PRD.txt.json,Argumentative,LBY,96,B2,1,10153,59,0.66,2,0.02,6,0.07,6,0.07,4,0.04,0,0,1,0.01,4,0.04,0,0,0,0,1,0.01,0,0,0,0,0,0,0,0,7,0.08,0,0,0,0,90
106i_AR_F_CHN_1_F_10227_PRD.txt.json,Argumentative,CHN,89,B2,1,10227,109,0.66,2,0.01,12,0.07,16,0.1,0,0,5,0.03,3,0.02,2,0.01,0,0,0,0,1,0.01,1,0.01,2,0.01,0,0,0,0,13,0.08,0,0,0,0,166
106i_AR_1_CHN_1_M_10016_PRD.txt.json,Argumentative,CHN,92,B2,1,10016,70,0.53,8,0.06,7,0.05,22,0.17,6,0.05,2,0.02,1,0.01,3,0.02,0,0,2,0.02,3,0.02,0,0,2,0.02,0,0,0,0,7,0.05,0,0,0,0,133
