file,Essay Type,Country,Level,Elaboration N,Elaboration %,Same-Unit N,Same-Unit %,Attribution N,Attribution %,Joint N,Joint %,Enablement N,Enablement %,Background N,Background %,Comparison N,Comparison %,Contrast N,Contrast %,Manner-Means N,Manner-Means %,Temporal N,Temporal %,Condition N,Condition %,Summary N,Summary %,Cause N,Cause %,Topic-Comment N,Topic-Comment %,Evaluation N,Evaluation %,Explanation N,Explanation %,Textual-Organization N,Textual-Organization %,Topic-Change N,Topic-Change %,Comparison N,Comparison %,total lines
W_SIN_PTJ0_070_B1_2.txt.json.edus.parse,Jobs,SIN,B1_2,9,0.3,2,0.07,6,0.2,6,0.2,1,0.03,0,0.0,0,0.0,2,0.07,1,0.03,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,0,0.0,30
W_HKG_PTJ0_062_B1_2.txt.json.edus.parse,Jobs,HKG,B1_2,8,0.29,4,0.14,1,0.04,6,0.21,0,0.0,1,0.04,0,0.0,2,0.07,0,0.0,0,0.0,3,0.11,0,0.0,1,0.04,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,0,0.0,28
W_PAK_PTJ0_049_A2_0.txt.json.edus.parse,Jobs,PAK,A2_0,13,0.5,8,0.31,2,0.08,2,0.08,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,26
W_THA_SMK0_218_A2_0.txt.json.edus.parse,Smoking,THA,A2_0,9,0.32,7,0.25,0,0.0,3,0.11,0,0.0,1,0.04,0,0.0,4,0.14,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,0,0.0,28
W_JPN_SMK0_177_B1_2.txt.json.edus.parse,Smoking,JPN,B1_2,8,0.26,4,0.13,7,0.23,2,0.06,3,0.1,3,0.1,0,0.0,1,0.03,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,31
W_CHN_PTJ0_317_B1_2.txt.json.edus.parse,Jobs,CHN,B1_2,11,0.35,8,0.26,3,0.1,2,0.06,1,0.03,1,0.03,0,0.0,1,0.03,0,0.0,0,0.0,4,0.13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31
W_HKG_PTJ0_042_B1_1.txt.json.edus.parse,Jobs,HKG,B1_1,13,0.41,7,0.22,1,0.03,6,0.19,0,0.0,1,0.03,0,0.0,2,0.06,1,0.03,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32
W_ENS_PTJ0_014_XX_1.txt.json.edus.parse,Jobs,ENS,XX_1,3,0.13,3,0.13,4,0.17,6,0.26,0,0.0,0,0.0,0,0.0,4,0.17,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,2,0.09,0,0.0,0,0.0,0,0.0,23
W_THA_PTJ0_099_B1_1.txt.json.edus.parse,Jobs,THA,B1_1,9,0.32,6,0.21,3,0.11,6,0.21,0,0.0,2,0.07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,0,0.0,28
W_TWN_SMK0_064_B1_1.txt.json.edus.parse,Smoking,TWN,B1_1,6,0.18,3,0.09,8,0.24,3,0.09,1,0.03,4,0.12,0,0.0,2,0.06,0,0.0,0,0.0,4,0.12,0,0.0,0,0.0,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,33
W_CHN_SMK0_171_B1_1.txt.json.edus.parse,Smoking,CHN,B1_1,3,0.09,4,0.12,6,0.19,5,0.16,7,0.22,3,0.09,0,0.0,2,0.06,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,32
W_KOR_PTJ0_266_B2_0.txt.json.edus.parse,Jobs,KOR,B2_0,10,0.32,6,0.19,3,0.1,2,0.06,1,0.03,0,0.0,0,0.0,2,0.06,1,0.03,0,0.0,2,0.06,0,0.0,2,0.06,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,31
W_SIN_PTJ0_072_B1_2.txt.json.edus.parse,Jobs,SIN,B1_2,5,0.17,2,0.07,5,0.17,4,0.14,3,0.1,1,0.03,0,0.0,2,0.07,0,0.0,1,0.03,4,0.14,0,0.0,0,0.0,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,0,0.0,29
W_JPN_PTJ0_004_B2_0.txt.json.edus.parse,Jobs,JPN,B2_0,8,0.29,2,0.07,7,0.25,5,0.18,0,0.0,2,0.07,0,0.0,2,0.07,0,0.0,2,0.07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28
W_CHN_SMK0_241_B1_2.txt.json.edus.parse,Smoking,CHN,B1_2,10,0.37,3,0.11,3,0.11,4,0.15,4,0.15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,0,0.0,27
W_THA_PTJ0_056_B1_1.txt.json.edus.parse,Jobs,THA,B1_1,13,0.32,1,0.02,3,0.07,1,0.02,7,0.17,0,0.0,0,0.0,2,0.05,0,0.0,1,0.02,11,0.27,0,0.0,1,0.02,0,0.0,0,0.0,1,0.02,0,0.0,0,0.0,0,0.0,41
W_JPN_PTJ0_221_B1_1.txt.json.edus.parse,Jobs,JPN,B1_1,6,0.18,8,0.24,2,0.06,5,0.15,3,0.09,3,0.09,0,0.0,0,0.0,0,0.0,0,0.0,3,0.09,0,0.0,2,0.06,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,33
W_KOR_SMK0_185_B1_2.txt.json.edus.parse,Smoking,KOR,B1_2,14,0.41,4,0.12,6,0.18,0,0.0,2,0.06,1,0.03,0,0.0,5,0.15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,34
W_CHN_PTJ0_041_A2_0.txt.json.edus.parse,Jobs,CHN,A2_0,10,0.29,4,0.12,6,0.18,3,0.09,2,0.06,0,0.0,0,0.0,3,0.09,0,0.0,0,0.0,5,0.15,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34
W_JPN_SMK0_242_A2_0.txt.json.edus.parse,Smoking,JPN,A2_0,11,0.35,3,0.1,3,0.1,0,0.0,2,0.06,1,0.03,0,0.0,4,0.13,0,0.0,0,0.0,6,0.19,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,31
W_THA_SMK0_007_B1_2.txt.json.edus.parse,Smoking,THA,B1_2,8,0.33,2,0.08,2,0.08,5,0.21,2,0.08,0,0.0,0,0.0,2,0.08,0,0.0,0,0.0,2,0.08,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,24
W_THA_PTJ0_166_A2_0.txt.json.edus.parse,Jobs,THA,A2_0,4,0.13,5,0.17,8,0.27,4,0.13,1,0.03,2,0.07,0,0.0,1,0.03,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.13,0,0.0,0,0.0,0,0.0,30
W_TWN_PTJ0_143_B1_2.txt.json.edus.parse,Jobs,TWN,B1_2,8,0.3,6,0.22,2,0.07,4,0.15,3,0.11,2,0.07,0,0.0,0,0.0,1,0.04,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27
W_PHL_PTJ0_014_B1_2.txt.json.edus.parse,Jobs,PHL,B1_2,11,0.44,6,0.24,1,0.04,2,0.08,0,0.0,1,0.04,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,2,0.08,0,0.0,0,0.0,0,0.0,25
W_JPN_PTJ0_128_B1_1.txt.json.edus.parse,Jobs,JPN,B1_1,13,0.33,7,0.18,1,0.03,4,0.1,4,0.1,4,0.1,0,0.0,2,0.05,1,0.03,1,0.03,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,39
W_KOR_SMK0_001_A2_0.txt.json.edus.parse,Smoking,KOR,A2_0,5,0.17,5,0.17,6,0.2,5,0.17,2,0.07,2,0.07,0,0.0,1,0.03,1,0.03,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,0,0.0,30
W_CHN_SMK0_068_B1_1.txt.json.edus.parse,Smoking,CHN,B1_1,11,0.3,8,0.22,4,0.11,1,0.03,2,0.05,4,0.11,0,0.0,4,0.11,0,0.0,2,0.05,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,37
W_SIN_PTJ0_020_B1_2.txt.json.edus.parse,Jobs,SIN,B1_2,7,0.23,4,0.13,4,0.13,4,0.13,0,0.0,4,0.13,0,0.0,0,0.0,2,0.06,0,0.0,6,0.19,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31
W_PHL_PTJ0_070_B1_2.txt.json.edus.parse,Jobs,PHL,B1_2,12,0.34,7,0.2,3,0.09,2,0.06,2,0.06,2,0.06,0,0.0,6,0.17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,35
W_PHL_SMK0_059_B1_2.txt.json.edus.parse,Smoking,PHL,B1_2,10,0.36,7,0.25,2,0.07,3,0.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,5,0.18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28
W_KOR_SMK0_297_B1_2.txt.json.edus.parse,Smoking,KOR,B1_2,10,0.29,4,0.12,5,0.15,7,0.21,0,0.0,0,0.0,0,0.0,4,0.12,0,0.0,0,0.0,3,0.09,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34
W_KOR_PTJ0_250_B2_0.txt.json.edus.parse,Jobs,KOR,B2_0,10,0.27,8,0.22,2,0.05,4,0.11,2,0.05,1,0.03,0,0.0,1,0.03,4,0.11,1,0.03,0,0.0,0,0.0,2,0.05,0,0.0,0,0.0,2,0.05,0,0.0,0,0.0,0,0.0,37
W_PAK_SMK0_184_B1_2.txt.json.edus.parse,Smoking,PAK,B1_2,11,0.48,4,0.17,1,0.04,3,0.13,0,0.0,0,0.0,0,0.0,3,0.13,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23
W_KOR_SMK0_116_B2_0.txt.json.edus.parse,Smoking,KOR,B2_0,9,0.19,8,0.17,6,0.12,1,0.02,5,0.1,2,0.04,0,0.0,7,0.15,0,0.0,0,0.0,9,0.19,0,0.0,1,0.02,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,48
W_KOR_SMK0_154_A2_0.txt.json.edus.parse,Smoking,KOR,A2_0,8,0.23,3,0.09,10,0.29,3,0.09,0,0.0,1,0.03,0,0.0,2,0.06,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,6,0.17,0,0.0,0,0.0,0,0.0,35
W_CHN_SMK0_206_B1_1.txt.json.edus.parse,Smoking,CHN,B1_1,8,0.28,6,0.21,6,0.21,5,0.17,0,0.0,1,0.03,0,0.0,1,0.03,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29
W_TWN_PTJ0_038_B1_1.txt.json.edus.parse,Jobs,TWN,B1_1,12,0.38,2,0.06,1,0.03,1,0.03,1,0.03,3,0.09,0,0.0,0,0.0,0,0.0,2,0.06,8,0.25,0,0.0,0,0.0,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,32
W_JPN_SMK0_060_B1_1.txt.json.edus.parse,Smoking,JPN,B1_1,6,0.18,4,0.12,6,0.18,3,0.09,4,0.12,0,0.0,0,0.0,2,0.06,1,0.03,0,0.0,4,0.12,0,0.0,1,0.03,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,33
W_TWN_SMK0_158_B1_1.txt.json.edus.parse,Smoking,TWN,B1_1,6,0.22,3,0.11,6,0.22,8,0.3,0,0.0,1,0.04,0,0.0,3,0.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27
W_THA_PTJ0_136_A2_0.txt.json.edus.parse,Jobs,THA,A2_0,14,0.35,6,0.15,5,0.12,3,0.07,3,0.07,3,0.07,0,0.0,3,0.07,0,0.0,1,0.03,2,0.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,40
W_KOR_PTJ0_015_B1_1.txt.json.edus.parse,Jobs,KOR,B1_1,12,0.29,8,0.19,7,0.17,3,0.07,3,0.07,2,0.05,0,0.0,3,0.07,1,0.02,0,0.0,2,0.05,0,0.0,0,0.0,0,0.0,0,0.0,1,0.02,0,0.0,0,0.0,0,0.0,42
W_THA_SMK0_191_B1_1.txt.json.edus.parse,Smoking,THA,B1_1,11,0.44,2,0.08,7,0.28,0,0.0,0,0.0,0,0.0,0,0.0,4,0.16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,25
W_ENS_PTJ0_008_XX_1.txt.json.edus.parse,Jobs,ENS,XX_1,5,0.19,3,0.12,6,0.23,4,0.15,2,0.08,1,0.04,0,0.0,1,0.04,2,0.08,0,0.0,2,0.08,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26
W_CHN_PTJ0_066_A2_0.txt.json.edus.parse,Jobs,CHN,A2_0,13,0.45,6,0.21,1,0.03,4,0.14,3,0.1,0,0.0,0,0.0,1,0.03,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29
W_THA_PTJ0_287_A2_0.txt.json.edus.parse,Jobs,THA,A2_0,6,0.23,4,0.15,5,0.19,1,0.04,3,0.12,1,0.04,0,0.0,2,0.08,0,0.0,2,0.08,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.08,0,0.0,0,0.0,0,0.0,26
W_THA_SMK0_241_B1_1.txt.json.edus.parse,Smoking,THA,B1_1,6,0.21,6,0.21,7,0.25,1,0.04,2,0.07,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,3,0.11,0,0.0,0,0.0,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,0,0.0,28
W_PHL_PTJ0_012_B1_2.txt.json.edus.parse,Jobs,PHL,B1_2,9,0.39,4,0.17,3,0.13,3,0.13,0,0.0,1,0.04,0,0.0,3,0.13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23
W_THA_PTJ0_232_A2_0.txt.json.edus.parse,Jobs,THA,A2_0,2,0.07,3,0.1,13,0.43,1,0.03,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,3,0.1,0,0.0,0,0.0,0,0.0,0,0.0,7,0.23,0,0.0,0,0.0,0,0.0,30
W_PHL_PTJ0_102_B1_2.txt.json.edus.parse,Jobs,PHL,B1_2,12,0.43,2,0.07,1,0.04,1,0.04,2,0.07,3,0.11,0,0.0,3,0.11,0,0.0,1,0.04,0,0.0,0,0.0,3,0.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28
W_PAK_PTJ0_022_B1_1.txt.json.edus.parse,Jobs,PAK,B1_1,8,0.36,4,0.18,1,0.05,5,0.23,1,0.05,2,0.09,0,0.0,1,0.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22
W_IDN_SMK0_181_B1_2.txt.json.edus.parse,Smoking,IDN,B1_2,17,0.47,9,0.25,1,0.03,3,0.08,1,0.03,1,0.03,0,0.0,1,0.03,1,0.03,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,36
W_PAK_PTJ0_188_B1_1.txt.json.edus.parse,Jobs,PAK,B1_1,9,0.26,9,0.26,4,0.11,3,0.09,1,0.03,0,0.0,0,0.0,5,0.14,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,3,0.09,0,0.0,0,0.0,0,0.0,35
W_IDN_SMK0_077_B1_2.txt.json.edus.parse,Smoking,IDN,B1_2,8,0.29,8,0.29,6,0.21,1,0.04,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,3,0.11,0,0.0,0,0.0,0,0.0,28
W_HKG_SMK0_002_B1_2.txt.json.edus.parse,Smoking,HKG,B1_2,10,0.45,9,0.41,1,0.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.05,0,0.0,0,0.0,0,0.0,0,0.0,1,0.05,0,0.0,0,0.0,0,0.0,22
W_ENS_SMK0_186_XX_3.txt.json.edus.parse,Smoking,ENS,XX_3,5,0.24,3,0.14,0,0.0,7,0.33,0,0.0,0,0.0,0,0.0,0,0.0,2,0.1,0,0.0,3,0.14,0,0.0,0,0.0,0,0.0,0,0.0,1,0.05,0,0.0,0,0.0,0,0.0,21
W_THA_SMK0_297_B1_1.txt.json.edus.parse,Smoking,THA,B1_1,11,0.48,4,0.17,2,0.09,1,0.04,2,0.09,0,0.0,0,0.0,0,0.0,0,0.0,2,0.09,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23
W_IDN_PTJ0_182_A2_0.txt.json.edus.parse,Jobs,IDN,A2_0,11,0.44,10,0.4,0,0.0,2,0.08,1,0.04,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25
W_SIN_PTJ0_047_B1_2.txt.json.edus.parse,Jobs,SIN,B1_2,8,0.38,3,0.14,1,0.05,2,0.1,4,0.19,2,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21
W_KOR_PTJ0_236_B1_1.txt.json.edus.parse,Jobs,KOR,B1_1,6,0.19,3,0.09,4,0.12,6,0.19,2,0.06,0,0.0,1,0.03,4,0.12,1,0.03,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,1,0.03,32
W_ENS_PTJ0_016_XX_1.txt.json.edus.parse,Jobs,ENS,XX_1,5,0.19,7,0.26,5,0.19,7,0.26,2,0.07,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27
W_JPN_PTJ0_218_B1_2.txt.json.edus.parse,Jobs,JPN,B1_2,9,0.3,8,0.27,1,0.03,0,0.0,4,0.13,0,0.0,0,0.0,2,0.07,1,0.03,2,0.07,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,0,0.0,30
W_TWN_PTJ0_182_B1_1.txt.json.edus.parse,Jobs,TWN,B1_1,10,0.29,4,0.12,2,0.06,4,0.12,3,0.09,1,0.03,0,0.0,5,0.15,0,0.0,0,0.0,3,0.09,0,0.0,1,0.03,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,34
W_JPN_SMK0_312_A2_0.txt.json.edus.parse,Smoking,JPN,A2_0,10,0.33,5,0.17,4,0.13,0,0.0,3,0.1,0,0.0,0,0.0,3,0.1,1,0.03,0,0.0,3,0.1,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,30
W_CHN_SMK0_190_B1_1.txt.json.edus.parse,Smoking,CHN,B1_1,10,0.3,7,0.21,2,0.06,4,0.12,1,0.03,2,0.06,0,0.0,1,0.03,0,0.0,1,0.03,4,0.12,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33
W_PHL_PTJ0_082_B1_2.txt.json.edus.parse,Jobs,PHL,B1_2,11,0.41,8,0.3,1,0.04,5,0.19,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27
W_THA_PTJ0_244_A2_0.txt.json.edus.parse,Jobs,THA,A2_0,7,0.23,3,0.1,4,0.13,3,0.1,4,0.13,2,0.07,0,0.0,3,0.1,0,0.0,0,0.0,1,0.03,0,0.0,1,0.03,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,0,0.0,30
W_ENS_PTJ0_128_XX_3.txt.json.edus.parse,Jobs,ENS,XX_3,11,0.41,4,0.15,2,0.07,3,0.11,1,0.04,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,4,0.15,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,27
W_KOR_PTJ0_176_A2_0.txt.json.edus.parse,Jobs,KOR,A2_0,7,0.29,0,0.0,5,0.21,5,0.21,3,0.12,0,0.0,0,0.0,2,0.08,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.08,0,0.0,0,0.0,0,0.0,24
W_SIN_PTJ0_077_B2_0.txt.json.edus.parse,Jobs,SIN,B2_0,12,0.46,3,0.12,2,0.08,1,0.04,1,0.04,2,0.08,0,0.0,2,0.08,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.12,0,0.0,0,0.0,0,0.0,26
W_JPN_SMK0_114_A2_0.txt.json.edus.parse,Smoking,JPN,A2_0,5,0.14,4,0.11,5,0.14,5,0.14,4,0.11,2,0.06,0,0.0,0,0.0,1,0.03,1,0.03,5,0.14,0,0.0,1,0.03,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,35
W_THA_SMK0_115_A2_0.txt.json.edus.parse,Smoking,THA,A2_0,6,0.21,8,0.29,5,0.18,4,0.14,1,0.04,3,0.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,28
W_TWN_SMK0_182_B1_1.txt.json.edus.parse,Smoking,TWN,B1_1,8,0.28,3,0.1,3,0.1,4,0.14,4,0.14,1,0.03,0,0.0,2,0.07,1,0.03,1,0.03,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,29
W_JPN_SMK0_212_B1_1.txt.json.edus.parse,Smoking,JPN,B1_1,12,0.46,4,0.15,1,0.04,2,0.08,0,0.0,3,0.12,0,0.0,1,0.04,2,0.08,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,26
W_JPN_PTJ0_157_B1_1.txt.json.edus.parse,Jobs,JPN,B1_1,6,0.19,6,0.19,3,0.1,2,0.06,6,0.19,2,0.06,0,0.0,2,0.06,0,0.0,1,0.03,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,31
W_CHN_PTJ0_304_B1_2.txt.json.edus.parse,Jobs,CHN,B1_2,11,0.31,5,0.14,4,0.11,5,0.14,1,0.03,2,0.06,0,0.0,2,0.06,0,0.0,0,0.0,4,0.11,0,0.0,1,0.03,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,36
W_SIN_PTJ0_016_B1_2.txt.json.edus.parse,Jobs,SIN,B1_2,10,0.33,2,0.07,1,0.03,5,0.17,5,0.17,3,0.1,0,0.0,1,0.03,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,0,0.0,30
W_THA_SMK0_057_B1_2.txt.json.edus.parse,Smoking,THA,B1_2,8,0.29,4,0.14,3,0.11,1,0.04,1,0.04,0,0.0,0,0.0,4,0.14,1,0.04,0,0.0,5,0.18,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,28
W_THA_PTJ0_073_B1_2.txt.json.edus.parse,Jobs,THA,B1_2,10,0.37,4,0.15,1,0.04,3,0.11,4,0.15,1,0.04,0,0.0,1,0.04,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,27
W_CHN_SMK0_162_B1_1.txt.json.edus.parse,Smoking,CHN,B1_1,10,0.4,6,0.24,6,0.24,0,0.0,1,0.04,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25
W_JPN_SMK0_322_B1_1.txt.json.edus.parse,Smoking,JPN,B1_1,8,0.26,7,0.23,7,0.23,2,0.06,2,0.06,1,0.03,0,0.0,1,0.03,0,0.0,1,0.03,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31
W_JPN_PTJ0_321_B1_1.txt.json.edus.parse,Jobs,JPN,B1_1,6,0.17,4,0.11,8,0.22,4,0.11,1,0.03,4,0.11,0,0.0,1,0.03,2,0.06,0,0.0,5,0.14,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,36
W_KOR_SMK0_241_B1_1.txt.json.edus.parse,Smoking,KOR,B1_1,13,0.36,10,0.28,1,0.03,3,0.08,3,0.08,2,0.06,0,0.0,2,0.06,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,36
W_KOR_SMK0_282_B2_0.txt.json.edus.parse,Smoking,KOR,B2_0,14,0.35,8,0.2,5,0.12,0,0.0,1,0.03,2,0.05,0,0.0,5,0.12,0,0.0,0,0.0,3,0.07,0,0.0,0,0.0,0,0.0,0,0.0,2,0.05,0,0.0,0,0.0,0,0.0,40
W_KOR_PTJ0_019_B1_1.txt.json.edus.parse,Jobs,KOR,B1_1,8,0.28,5,0.17,2,0.07,4,0.14,1,0.03,2,0.07,0,0.0,1,0.03,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,5,0.17,0,0.0,0,0.0,0,0.0,29
W_ENS_SMK0_089_XX_1.txt.json.edus.parse,Smoking,ENS,XX_1,18,0.56,3,0.09,3,0.09,2,0.06,2,0.06,3,0.09,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32
W_TWN_SMK0_080_B1_2.txt.json.edus.parse,Smoking,TWN,B1_2,8,0.25,5,0.16,4,0.12,4,0.12,3,0.09,1,0.03,0,0.0,5,0.16,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,32
